image,emotion
Mae_Jemison_0001.jpg,neutral
Magdalena_Maleeva_0001.jpg,sadness
Magdalena_Maleeva_0002.jpg,happiness
Magdalena_Maleeva_0003.jpg,happiness
Magda_Kertasz_0001.jpg,happiness
Maggie_Cheung_0001.jpg,happiness
Maggie_Smith_0001.jpg,neutral
Maggie_Smith_0002.jpg,neutral
Magui_Serna_0001.jpg,happiness
Magui_Serna_0002.jpg,happiness
Mahathir_Mohamad_0001.jpg,happiness
Mahathir_Mohamad_0002.jpg,happiness
Mahathir_Mohamad_0003.jpg,disgust
Mahathir_Mohamad_0004.jpg,happiness
Mahathir_Mohamad_0005.jpg,neutral
Mahathir_Mohamad_0006.jpg,surprise
Mahathir_Mohamad_0007.jpg,neutral
Mahathir_Mohamad_0008.jpg,neutral
Mahathir_Mohamad_0009.jpg,happiness
Mahathir_Mohamad_0010.jpg,neutral
Mahathir_Mohamad_0011.jpg,happiness
Mahathir_Mohamad_0012.jpg,neutral
Mahathir_Mohamad_0013.jpg,neutral
Mahathir_Mohamad_0014.jpg,neutral
Maha_Habib_0001.jpg,happiness
Mahdi_Al_Bassam_0001.jpg,neutral
Mahendra_Chaudhry_0001.jpg,neutral
Mahima_Chaudhari_0001.jpg,happiness
Mahmoud_Abbas_0001.jpg,happiness
Mahmoud_Abbas_0002.jpg,neutral
Mahmoud_Abbas_0003.jpg,happiness
Mahmoud_Abbas_0004.jpg,happiness
Mahmoud_Abbas_0005.jpg,neutral
Mahmoud_Abbas_0006.jpg,neutral
Mahmoud_Abbas_0007.jpg,happiness
Mahmoud_Abbas_0008.jpg,happiness
Mahmoud_Abbas_0009.jpg,neutral
Mahmoud_Abbas_0010.jpg,happiness
Mahmoud_Abbas_0011.jpg,happiness
Mahmoud_Abbas_0012.jpg,happiness
Mahmoud_Abbas_0013.jpg,neutral
Mahmoud_Abbas_0014.jpg,neutral
Mahmoud_Abbas_0015.jpg,neutral
Mahmoud_Abbas_0016.jpg,neutral
Mahmoud_Abbas_0017.jpg,neutral
Mahmoud_Abbas_0018.jpg,neutral
Mahmoud_Abbas_0019.jpg,happiness
Mahmoud_Abbas_0020.jpg,happiness
Mahmoud_Abbas_0021.jpg,neutral
Mahmoud_Abbas_0022.jpg,happiness
Mahmoud_Abbas_0023.jpg,neutral
Mahmoud_Abbas_0025.jpg,neutral
Mahmoud_Abbas_0026.jpg,neutral
Mahmoud_Abbas_0027.jpg,neutral
Mahmoud_Abbas_0028.jpg,happiness
Mahmoud_Abbas_0029.jpg,neutral
Mahmoud_Al_Zhar_0001.jpg,neutral
Mahmoud_Diyab_al-Ahmed_0001.jpg,neutral
Makhdoom_Amin_Fahim_0001.jpg,neutral
Makhdoom_Amin_Fahim_0002.jpg,neutral
Makhdoom_Amin_Fahim_0003.jpg,neutral
Makiko_Tanaka_0001.jpg,neutral
Makiya_Ali_Hassan_0001.jpg,neutral
Malak_Habbak_0001.jpg,surprise
Malcolm_Glazer_0001.jpg,happiness
Malcolm_Jamal_Warner_0001.jpg,happiness
Malcolm_Wild_0001.jpg,neutral
Malik_Mahmud_0001.jpg,neutral
Mamdouh_Habib_0001.jpg,neutral
Manfred_Reyes_Villa_0001.jpg,neutral
Manfred_Stolpe_0001.jpg,neutral
Manfred_Stolpe_0002.jpg,neutral
Manijeh_Hekmat_0001.jpg,happiness
Manuela_Montebrun_0001.jpg,happiness
Manuel_Gehring_0001.jpg,happiness
Manuel_Jesus_0001.jpg,anger
Manuel_Llorente_0001.jpg,happiness
Manuel_Pellegrini_0001.jpg,happiness
Manuel_Poggiali_0001.jpg,neutral
Manuel_Poggiali_0002.jpg,happiness
Manuel_Rosendo_0001.jpg,neutral
Marat_Safin_0001.jpg,anger
Marat_Safin_0002.jpg,anger
Marat_Safin_0003.jpg,anger
Marc-Andre_Fleury_0001.jpg,happiness
Marc-Andre_Fleury_0002.jpg,happiness
Marcella_Anderson_0001.jpg,sadness
Marcelo_Bielsa_0001.jpg,neutral
Marcelo_Ebrard_0001.jpg,neutral
Marcelo_Ebrard_0002.jpg,neutral
Marcelo_Ebrard_0003.jpg,happiness
Marcelo_Rios_0001.jpg,happiness
Marcelo_Rios_0002.jpg,neutral
Marcelo_Rios_0003.jpg,sadness
Marcelo_Rios_0004.jpg,neutral
Marcelo_Rios_0005.jpg,neutral
Marcelo_Salas_0001.jpg,neutral
Marcelo_Salas_0002.jpg,happiness
Marcelo_Salas_0003.jpg,neutral
Marcio_de_Souza_0001.jpg,happiness
Marcos_Cafu_0001.jpg,happiness
Marcos_Daniel_Jimenez_0001.jpg,neutral
Marcos_Milinkovic_0001.jpg,happiness
Marco_Antonio_Barrera_0001.jpg,neutral
Marco_Antonio_Barrera_0002.jpg,happiness
Marco_Antonio_Barrera_0003.jpg,happiness
Marco_Antonio_Barrera_0004.jpg,happiness
Marco_Antonio_Barrera_0005.jpg,happiness
Marco_Antonio_Barrera_0006.jpg,happiness
Marco_Archer_Cardoso_Moreira_0001.jpg,neutral
Marco_Irizarry_0001.jpg,neutral
Marco_Pantani_0001.jpg,happiness
Marcus_Allen_0001.jpg,neutral
Marcus_Garrettson_0001.jpg,neutral
Marcus_Gronholm_0001.jpg,neutral
Marcus_Gronholm_0002.jpg,surprise
Marc_Bulger_0001.jpg,neutral
Marc_Gold_0001.jpg,neutral
Marc_Grossman_0001.jpg,happiness
Marc_Grossman_0002.jpg,neutral
Marc_Grossman_0003.jpg,neutral
Marc_Grossman_0004.jpg,neutral
Marc_Leger_0001.jpg,neutral
Marc_Racicot_0001.jpg,neutral
Marc_Shaiman_0001.jpg,happiness
Margaret_Caruso_0001.jpg,happiness
Margaret_Hasley_0001.jpg,neutral
Margaret_Hoelzer_0001.jpg,happiness
Margaret_Okayo_0001.jpg,happiness
Margaret_Thatcher_0001.jpg,happiness
Margaret_Thatcher_0002.jpg,happiness
Margerry_Bakley_0001.jpg,neutral
Margie_Puente_0001.jpg,happiness
Mariah_Carey_0001.jpg,happiness
Mariah_Carey_0002.jpg,happiness
Mariah_Carey_0004.jpg,happiness
Mariah_Carey_0005.jpg,happiness
Mariah_Carey_0006.jpg,happiness
Mariah_Carey_0007.jpg,happiness
Mariam_Ali_Hassan_0001.jpg,neutral
Mariana_Gonzalez_0001.jpg,neutral
Mariana_Ohata_0001.jpg,happiness
Mariana_Pollack_0001.jpg,happiness
Mariana_Pollack_0002.jpg,neutral
Mariana_Pollack_0003.jpg,happiness
Mariangel_Ruiz_Torrealba_0001.jpg,happiness
Mariangel_Ruiz_Torrealba_0002.jpg,happiness
Mariangel_Ruiz_Torrealba_0003.jpg,happiness
Marianne_Stanley_0001.jpg,happiness
Mariano_Zabaleta_0001.jpg,happiness
Marian_Dolan_0001.jpg,happiness
Maria_Bello_0001.jpg,happiness
Maria_Burks_0001.jpg,happiness
Maria_Callas_0001.jpg,happiness
Maria_Conchita_Alonso_0001.jpg,happiness
Maria_Garcia_0001.jpg,neutral
Maria_Guida_0001.jpg,happiness
Maria_Luisa_Mendonca_0001.jpg,happiness
Maria_Luisa_Mendonca_0002.jpg,happiness
Maria_Sanchez_Lorenzo_0001.jpg,happiness
Maria_Shkolnikova_0001.jpg,neutral
Maria_Shriver_0001.jpg,happiness
Maria_Shriver_0002.jpg,happiness
Maria_Shriver_0003.jpg,happiness
Maria_Shriver_0004.jpg,neutral
Maria_Shriver_0005.jpg,happiness
Maria_Shriver_0006.jpg,neutral
Maria_Shriver_0007.jpg,neutral
Maria_Shriver_0008.jpg,happiness
Maria_Simon_0001.jpg,happiness
Maria_Soledad_Alvear_Valenzuela_0001.jpg,neutral
Maria_Soledad_Alvear_Valenzuela_0002.jpg,happiness
Maria_Soledad_Alvear_Valenzuela_0003.jpg,neutral
Maria_Soledad_Alvear_Valenzuela_0004.jpg,neutral
Maria_Soledad_Alvear_Valenzuela_0005.jpg,neutral
Maria_Wetterstrand_0001.jpg,happiness
Maribel_Dominguez_0001.jpg,anger
Marie-Josee_Croze_0001.jpg,happiness
Marie-Reine_Le_Gougne_0001.jpg,neutral
Marie-Reine_Le_Gougne_0002.jpg,happiness
Marieta_Chrousala_0001.jpg,happiness
Marieta_Chrousala_0002.jpg,happiness
Marieta_Chrousala_0003.jpg,happiness
Marie_Haghal_0001.jpg,neutral
Marilyn_Monroe_0001.jpg,neutral
Marilyn_Monroe_0002.jpg,happiness
Marina_Anissina_0001.jpg,happiness
Marina_Anissina_0002.jpg,happiness
Marina_Canetti_0001.jpg,neutral
Marina_Hands_0001.jpg,happiness
Marina_Kuptsova_0001.jpg,happiness
Marina_Silva_0001.jpg,happiness
Marion_Fahnestock_0001.jpg,happiness
Mario_Alfaro-Lopez_0001.jpg,neutral
Mario_Austin_0001.jpg,happiness
Mario_Cipollini_0001.jpg,neutral
Mario_Cipollini_0002.jpg,neutral
Mario_Dominguez_0001.jpg,happiness
Mario_Dumont_0001.jpg,neutral
Mario_Dumont_0002.jpg,neutral
Mario_Gallegos_0001.jpg,happiness
Mario_Jardel_0001.jpg,neutral
Mario_Kreutzberger_0001.jpg,happiness
Mario_Kreutzberger_0002.jpg,neutral
Mario_Lemieux_0001.jpg,happiness
Mario_Lobo_Zagallo_0001.jpg,neutral
Mario_Puzo_0001.jpg,neutral
Mario_Vasquez_Rana_0001.jpg,neutral
Marisa_Tomei_0001.jpg,happiness
Marisa_Tomei_0002.jpg,happiness
Marisol_Breton_0001.jpg,happiness
Marisol_Martinez_Sambran_0001.jpg,neutral
Marissa_Jaret_Winokur_0001.jpg,happiness
Marissa_Jaret_Winokur_0002.jpg,happiness
Maritza_Macias_Furano_0001.jpg,neutral
Markus_Beyer_0001.jpg,neutral
Markus_Naslund_0001.jpg,happiness
Markus_Naslund_0002.jpg,happiness
Mark_Andrew_0001.jpg,neutral
Mark_Bellhorn_0001.jpg,surprise
Mark_Broxmeyer_0001.jpg,happiness
Mark_Butcher_0001.jpg,neutral
Mark_Cuban_0001.jpg,neutral
Mark_Cuban_0002.jpg,surprise
Mark_Dacey_0001.jpg,surprise
Mark_Dacey_0002.jpg,anger
Mark_Everson_0001.jpg,neutral
Mark_Foley_0001.jpg,neutral
Mark_Gangloff_0001.jpg,happiness
Mark_Geragos_0002.jpg,neutral
Mark_Gottfried_0001.jpg,neutral
Mark_Gottfried_0002.jpg,neutral
Mark_Gottfried_0003.jpg,happiness
Mark_Hamister_0001.jpg,neutral
Mark_Hamister_0002.jpg,neutral
Mark_Hanson_0001.jpg,neutral
Mark_Heller_0001.jpg,anger
Mark_Heller_0002.jpg,neutral
Mark_Hogan_0001.jpg,neutral
Mark_Hurlbert_0001.jpg,neutral
Mark_Hurlbert_0002.jpg,neutral
Mark_Hurlbert_0003.jpg,neutral
Mark_Hurlbert_0004.jpg,anger
Mark_Hurlbert_0005.jpg,neutral
Mark_Kelly_0001.jpg,happiness
Mark_Komara_0001.jpg,neutral
Mark_Lazarus_0001.jpg,neutral
Mark_Leno_0001.jpg,neutral
Mark_Mariscal_0001.jpg,happiness
Mark_Martin_0001.jpg,happiness
Mark_McClellan_0001.jpg,surprise
Mark_Mishkin_0001.jpg,neutral
Mark_Mulder_0001.jpg,happiness
Mark_Philippoussis_0001.jpg,neutral
Mark_Philippoussis_0002.jpg,contempt
Mark_Philippoussis_0003.jpg,neutral
Mark_Philippoussis_0004.jpg,happiness
Mark_Philippoussis_0005.jpg,anger
Mark_Philippoussis_0006.jpg,neutral
Mark_Philippoussis_0007.jpg,neutral
Mark_Philippoussis_0008.jpg,anger
Mark_Philippoussis_0009.jpg,neutral
Mark_Philippoussis_0010.jpg,neutral
Mark_Philippoussis_0011.jpg,neutral
Mark_Podlesny_0001.jpg,neutral
Mark_Polansky_0001.jpg,happiness
Mark_Redman_0001.jpg,neutral
Mark_Richt_0001.jpg,neutral
Mark_Richt_0002.jpg,happiness
Mark_Richt_0003.jpg,neutral
Mark_Rosenbaum_0001.jpg,neutral
Mark_Salter_0001.jpg,neutral
Mark_Schweiker_0001.jpg,neutral
Mark_Schweiker_0002.jpg,surprise
Mark_Shapiro_0001.jpg,happiness
Mark_Sisk_0001.jpg,neutral
Mark_Stuart_0001.jpg,neutral
Mark_Swartz_0001.jpg,happiness
Mark_Wahlberg_0001.jpg,neutral
Mark_Wahlberg_0002.jpg,neutral
Mark_Wahlberg_0003.jpg,happiness
Mark_Wahlberg_0004.jpg,happiness
Mark_Warner_0001.jpg,neutral
Mark_Warner_0002.jpg,neutral
Marlene_Weingartner_0002.jpg,happiness
Marquier_Montano_Contreras_0001.jpg,neutral
Marquis_Estill_0001.jpg,surprise
Marsah_Ambrosius_0001.jpg,happiness
Marsha_Sharp_0001.jpg,neutral
Marsha_Thomason_0001.jpg,happiness
Marta_Dominguz_0001.jpg,happiness
Martha_Beatriz_Roque_0002.jpg,neutral
Martha_Bowen_0001.jpg,happiness
Martha_Bowen_0002.jpg,happiness
Martha_Burk_0001.jpg,happiness
Martha_Burk_0002.jpg,neutral
Martha_Burk_0003.jpg,neutral
Martha_Burk_0004.jpg,neutral
Martha_Lucia_Ramirez_0001.jpg,happiness
Martha_Lucia_Ramirez_0002.jpg,surprise
Martha_Lucia_Ramirez_0003.jpg,neutral
Martha_Lucia_Ramirez_0004.jpg,surprise
Martha_Martinez_Flores_0001.jpg,sadness
Martha_Sahagun_de_Fox_0001.jpg,neutral
Martha_Smith_0001.jpg,happiness
Martha_Stewart_0001.jpg,happiness
Martha_Stewart_0002.jpg,neutral
Martha_Stewart_0003.jpg,neutral
Martha_Stewart_0004.jpg,neutral
Martha_Stewart_0005.jpg,neutral
Martie_Maguire_0001.jpg,happiness
Martina_Hingis_0001.jpg,happiness
Martina_Hingis_0002.jpg,neutral
Martina_Hingis_0003.jpg,surprise
Martina_McBride_0001.jpg,happiness
Martina_McBride_0002.jpg,happiness
Martina_McBride_0003.jpg,happiness
Martina_McBride_0004.jpg,happiness
Martina_McBride_0005.jpg,happiness
Martin_Bandier_0001.jpg,happiness
Martin_Boryczewski_0001.jpg,neutral
Martin_Brodeur_0001.jpg,surprise
Martin_Brodeur_0002.jpg,happiness
Martin_Brooke_0001.jpg,neutral
Martin_Burnham_0001.jpg,neutral
Martin_Cauchon_0001.jpg,neutral
Martin_Cauchon_0002.jpg,neutral
Martin_Frost_0001.jpg,neutral
Martin_Gecht_0001.jpg,happiness
Martin_Hoellwarth_0002.jpg,happiness
Martin_Howard_0001.jpg,neutral
Martin_Keown_0001.jpg,surprise
Martin_Kristof_0001.jpg,happiness
Martin_Landau_0001.jpg,happiness
Martin_Lawrence_0001.jpg,neutral
Martin_Luther_King_III_0001.jpg,neutral
Martin_McCauley_0001.jpg,neutral
Martin_McCauley_0002.jpg,neutral
Martin_McGuinness_0001.jpg,neutral
Martin_McGuinness_0002.jpg,neutral
Martin_McGuinness_0003.jpg,neutral
Martin_McGuinness_0004.jpg,neutral
Martin_McGuinness_0005.jpg,neutral
Martin_ONeill_0001.jpg,happiness
Martin_Rodriguez_0001.jpg,surprise
Martin_Scorsese_0003.jpg,happiness
Martin_Scorsese_0004.jpg,happiness
Martin_Scorsese_0005.jpg,neutral
Martin_Scorsese_0006.jpg,happiness
Martin_Scorsese_0007.jpg,neutral
Martin_Sheen_0001.jpg,neutral
Martin_Sheen_0002.jpg,neutral
Martin_Short_0001.jpg,happiness
Martin_Torrijos_0001.jpg,neutral
Martin_Verkerk_0001.jpg,neutral
Martin_Verkerk_0002.jpg,neutral
Martin_Verkerk_0003.jpg,neutral
Marty_Mornhinweg_0001.jpg,neutral
Marty_Mornhinweg_0002.jpg,neutral
Marty_Mornhinweg_0003.jpg,neutral
Marvan_Atapattu_0001.jpg,neutral
Marwan_Barghouthi_0001.jpg,happiness
Marwan_Muasher_0001.jpg,neutral
Mary-Kate_Olsen_0001.jpg,happiness
Mary-Kate_Olsen_0002.jpg,happiness
Mary-Kate_Olsen_0003.jpg,happiness
Maryn_McKenna_0001.jpg,neutral
Mary_Anne_Souza_0001.jpg,happiness
Mary_Blige_0001.jpg,happiness
Mary_Bono_0001.jpg,happiness
Mary_Carey_0001.jpg,happiness
Mary_Carey_0002.jpg,happiness
Mary_Carey_0003.jpg,happiness
Mary_Carey_0004.jpg,disgust
Mary_Catherine_Correll_0001.jpg,happiness
Mary_Descenza_0001.jpg,happiness
Mary_Elizabeth_Mastrantonio_0001.jpg,happiness
Mary_Frances_Seiter_0001.jpg,happiness
Mary_Hill_0001.jpg,happiness
Mary_Jo_Myers_0001.jpg,neutral
Mary_Katherine_Smart_0001.jpg,happiness
Mary_Landrieu_0001.jpg,happiness
Mary_Landrieu_0002.jpg,happiness
Mary_Landrieu_0003.jpg,happiness
Mary_Lou_Markakis_0001.jpg,happiness
Mary_Lou_Retton_0001.jpg,happiness
Mary_Maddux_0001.jpg,neutral
Mary_Matalin_0001.jpg,neutral
Mary_McCarty_0001.jpg,neutral
Mary_Robinson_0001.jpg,neutral
Mary_Steenburgen_0001.jpg,happiness
Mary_Steenburgen_0002.jpg,neutral
Mary_Steenburgen_0003.jpg,happiness
Mary_Sue_Coleman_0001.jpg,neutral
Mary_Tyler_Moore_0001.jpg,happiness
Mary_Tyler_Moore_0002.jpg,happiness
Mary_Zorn_0001.jpg,happiness
Masahiko_Nagasawa_0001.jpg,neutral
Masahiko_Nagasawa_0002.jpg,happiness
Masamori_Tokuyama_0001.jpg,happiness
Masao_Azuma_0001.jpg,happiness
Masaru_Hayami_0001.jpg,neutral
Masatoshi_Koshiba_0001.jpg,happiness
Masja_Juel_0001.jpg,happiness
Massoud_Barzani_0001.jpg,neutral
Masum_Turker_0001.jpg,neutral
Masum_Turker_0002.jpg,neutral
Masum_Turker_0003.jpg,neutral
Mathias_Reichhold_0001.jpg,happiness
Mathias_Reichhold_0002.jpg,happiness
Mathias_Reichhold_0003.jpg,happiness
Mathilda_Karel_Spak_0001.jpg,happiness
Matthew_Broderick_0001.jpg,neutral
Matthew_Broderick_0002.jpg,happiness
Matthew_Broderick_0003.jpg,happiness
Matthew_Broderick_0004.jpg,happiness
Matthew_During_0001.jpg,neutral
Matthew_McConaughey_0001.jpg,happiness
Matthew_Ouimet_0001.jpg,neutral
Matthew_Perry_0001.jpg,neutral
Matthew_Perry_0002.jpg,neutral
Matthew_Perry_0004.jpg,happiness
Matthew_Perry_0005.jpg,neutral
Matthew_Perry_0006.jpg,neutral
Matthew_Perry_0007.jpg,neutral
Matthew_Vaughan_0001.jpg,happiness
Matthias_Sammer_0001.jpg,neutral
Matt_Anderson_0001.jpg,neutral
Matt_Braker_0001.jpg,surprise
Matt_Damon_0001.jpg,happiness
Matt_Damon_0002.jpg,happiness
Matt_Damon_0003.jpg,happiness
Matt_Damon_0004.jpg,happiness
Matt_Dillon_0001.jpg,neutral
Matt_Dillon_0002.jpg,neutral
Matt_Dillon_0003.jpg,happiness
Matt_Doherty_0001.jpg,neutral
Matt_Doherty_0002.jpg,surprise
Matt_Doherty_0003.jpg,surprise
Matt_Herden_0001.jpg,neutral
Matt_LeBlanc_0001.jpg,neutral
Matt_Morris_0001.jpg,happiness
Matt_Siebrandt_0001.jpg,happiness
Matt_Walters_0001.jpg,happiness
Matt_Welsh_0001.jpg,happiness
Maura_Tierney_0001.jpg,happiness
Maureen_Fanning_0001.jpg,neutral
Maureen_Fanning_0002.jpg,neutral
Maureen_Kanka_0001.jpg,neutral
Maurice_Cheeks_0001.jpg,happiness
Maurice_Papon_0001.jpg,neutral
Maurice_Strong_0001.jpg,happiness
Mauricio_Macri_0001.jpg,happiness
Mauro_Viza_0001.jpg,happiness
Maxim_Afinogenov_0001.jpg,surprise
Max_Baucus_0001.jpg,neutral
Max_Biaggi_0001.jpg,happiness
Max_Mayfield_0001.jpg,neutral
Max_Mayfield_0002.jpg,neutral
Max_Mosley_0001.jpg,neutral
Max_von_Sydow_0001.jpg,neutral
Mayumi_Moriyama_0001.jpg,neutral
McGuire_Gibson_0001.jpg,neutral
MC_Hammer_0001.jpg,neutral
Megan_Mullally_0001.jpg,neutral
Megan_Mullally_0002.jpg,surprise
Megan_Mullally_0003.jpg,happiness
Megawati_Sukarnoputri_0001.jpg,happiness
Megawati_Sukarnoputri_0002.jpg,neutral
Megawati_Sukarnoputri_0003.jpg,neutral
Megawati_Sukarnoputri_0004.jpg,neutral
Megawati_Sukarnoputri_0005.jpg,neutral
Megawati_Sukarnoputri_0006.jpg,surprise
Megawati_Sukarnoputri_0007.jpg,neutral
Megawati_Sukarnoputri_0008.jpg,neutral
Megawati_Sukarnoputri_0009.jpg,neutral
Megawati_Sukarnoputri_0010.jpg,happiness
Megawati_Sukarnoputri_0011.jpg,neutral
Megawati_Sukarnoputri_0012.jpg,neutral
Megawati_Sukarnoputri_0013.jpg,happiness
Megawati_Sukarnoputri_0014.jpg,neutral
Megawati_Sukarnoputri_0015.jpg,happiness
Megawati_Sukarnoputri_0016.jpg,happiness
Megawati_Sukarnoputri_0017.jpg,neutral
Megawati_Sukarnoputri_0018.jpg,happiness
Megawati_Sukarnoputri_0019.jpg,happiness
Megawati_Sukarnoputri_0020.jpg,neutral
Megawati_Sukarnoputri_0021.jpg,happiness
Megawati_Sukarnoputri_0022.jpg,neutral
Megawati_Sukarnoputri_0023.jpg,neutral
Megawati_Sukarnoputri_0024.jpg,neutral
Megawati_Sukarnoputri_0025.jpg,happiness
Megawati_Sukarnoputri_0026.jpg,happiness
Megawati_Sukarnoputri_0027.jpg,neutral
Megawati_Sukarnoputri_0028.jpg,happiness
Megawati_Sukarnoputri_0029.jpg,happiness
Megawati_Sukarnoputri_0030.jpg,neutral
Megawati_Sukarnoputri_0031.jpg,happiness
Megawati_Sukarnoputri_0032.jpg,happiness
Megawati_Sukarnoputri_0033.jpg,neutral
Meghann_Shaughnessy_0001.jpg,neutral
Meg_Mallon_0001.jpg,happiness
Meg_Wakeman_0001.jpg,happiness
Mehdi_Baala_0001.jpg,happiness
Mehmet_Ali_Sahin_0001.jpg,happiness
Mehmet_Okur_0001.jpg,neutral
Meirion_Evans_0001.jpg,neutral
Mekhi_Phifer_0001.jpg,happiness
Melana_Scantlin_0001.jpg,happiness
Melanie_Griffith_0001.jpg,neutral
Melanie_Griffith_0002.jpg,happiness
Melanie_Griffith_0003.jpg,neutral
Melchor_Cob_Castro_0001.jpg,neutral
Meles_Zenawi_0001.jpg,neutral
Melina_Kanakaredes_0001.jpg,happiness
Melinda_Czink_0001.jpg,neutral
Melissa_Gilbert_0001.jpg,happiness
Melissa_Joan_Hart_0001.jpg,happiness
Melissa_Manchester_0001.jpg,happiness
Melissa_Mulloy_0001.jpg,neutral
Melissa_Stark_0001.jpg,neutral
Melvin_Talbert_0001.jpg,neutral
Mel_Brooks_0001.jpg,happiness
Mel_Brooks_0002.jpg,neutral
Mel_Gibson_0001.jpg,happiness
Mel_Gibson_0002.jpg,happiness
Mel_Karmazin_0001.jpg,happiness
Meryl_Streep_0001.jpg,happiness
Meryl_Streep_0002.jpg,happiness
Meryl_Streep_0003.jpg,happiness
Meryl_Streep_0004.jpg,happiness
Meryl_Streep_0005.jpg,happiness
Meryl_Streep_0006.jpg,happiness
Meryl_Streep_0007.jpg,happiness
Meryl_Streep_0008.jpg,happiness
Meryl_Streep_0009.jpg,happiness
Meryl_Streep_0010.jpg,happiness
Meryl_Streep_0011.jpg,happiness
Meryl_Streep_0012.jpg,happiness
Meryl_Streep_0013.jpg,happiness
Meryl_Streep_0014.jpg,happiness
Meryl_Streep_0015.jpg,happiness
Mesut_Yilmaz_0002.jpg,neutral
Mian_Khursheed_Mehmood_Kasuri_0001.jpg,neutral
Mian_Khursheed_Mehmood_Kasuri_0002.jpg,neutral
Mian_Khursheed_Mehmood_Kasuri_0003.jpg,neutral
Mian_Khursheed_Mehmood_Kasuri_0004.jpg,neutral
Mia_Mottley_0001.jpg,neutral
Micah_Knorr_0001.jpg,neutral
Michael_Adams_0001.jpg,neutral
Michael_Andretti_0001.jpg,happiness
Michael_Arif_0001.jpg,neutral
Michael_Ballack_0001.jpg,neutral
Michael_Ballack_0002.jpg,happiness
Michael_Ballack_0003.jpg,happiness
Michael_Bloomberg_0001.jpg,neutral
Michael_Bloomberg_0002.jpg,neutral
Michael_Bloomberg_0003.jpg,happiness
Michael_Bloomberg_0004.jpg,neutral
Michael_Bloomberg_0005.jpg,happiness
Michael_Bloomberg_0006.jpg,neutral
Michael_Bloomberg_0008.jpg,neutral
Michael_Bloomberg_0009.jpg,neutral
Michael_Bloomberg_0010.jpg,neutral
Michael_Bloomberg_0011.jpg,neutral
Michael_Bloomberg_0013.jpg,happiness
Michael_Bloomberg_0014.jpg,neutral
Michael_Bloomberg_0015.jpg,neutral
Michael_Bloomberg_0016.jpg,surprise
Michael_Bloomberg_0017.jpg,happiness
Michael_Bloomberg_0018.jpg,neutral
Michael_Bloomberg_0019.jpg,happiness
Michael_Bloomberg_0020.jpg,happiness
Michael_Bolton_0001.jpg,happiness
Michael_Bouchard_0001.jpg,neutral
Michael_Boyce_0001.jpg,neutral
Michael_Brandon_0001.jpg,neutral
Michael_Broad_0001.jpg,neutral
Michael_Caine_0001.jpg,happiness
Michael_Caine_0002.jpg,neutral
Michael_Caine_0003.jpg,neutral
Michael_Caine_0004.jpg,happiness
Michael_Capellas_0001.jpg,neutral
Michael_Capellas_0002.jpg,neutral
Michael_Chang_0001.jpg,happiness
Michael_Chang_0002.jpg,surprise
Michael_Chang_0003.jpg,neutral
Michael_Chang_0004.jpg,happiness
Michael_Chang_0005.jpg,anger
Michael_Chang_0006.jpg,happiness
Michael_Chang_0007.jpg,neutral
Michael_Chang_0008.jpg,sadness
Michael_Chertoff_0001.jpg,neutral
Michael_Chiklis_0001.jpg,neutral
Michael_Chiklis_0002.jpg,neutral
Michael_Chiklis_0003.jpg,happiness
Michael_Chiklis_0004.jpg,happiness
Michael_Chiklis_0005.jpg,happiness
Michael_Clarke_Duncan_0001.jpg,happiness
Michael_Dell_0001.jpg,neutral
Michael_DeMinico_0001.jpg,neutral
Michael_Denzel_0001.jpg,neutral
Michael_Deutsch_0001.jpg,happiness
Michael_Diekmann_0001.jpg,neutral
Michael_Doleac_0001.jpg,neutral
Michael_Donovan_0001.jpg,neutral
Michael_Douglas_0001.jpg,happiness
Michael_Douglas_0002.jpg,neutral
Michael_Douglas_0003.jpg,neutral
Michael_Douglas_0004.jpg,neutral
Michael_Douglas_0005.jpg,neutral
Michael_Douglas_0006.jpg,happiness
Michael_Fitzgerald_0001.jpg,neutral
Michael_Frayn_0001.jpg,happiness
Michael_Friedman_0001.jpg,neutral
Michael_Goldrich_0001.jpg,neutral
Michael_Guiler_0001.jpg,neutral
Michael_Hagee_0001.jpg,neutral
Michael_Haneke_0001.jpg,neutral
Michael_Hoffa_0001.jpg,surprise
Michael_Jackson_0001.jpg,happiness
Michael_Jackson_0002.jpg,neutral
Michael_Jackson_0003.jpg,neutral
Michael_Jackson_0004.jpg,neutral
Michael_Jackson_0005.jpg,neutral
Michael_Jackson_0006.jpg,neutral
Michael_Jackson_0007.jpg,neutral
Michael_Jackson_0008.jpg,neutral
Michael_Jackson_0009.jpg,neutral
Michael_Jackson_0010.jpg,neutral
Michael_Jackson_0011.jpg,happiness
Michael_Jackson_0012.jpg,neutral
Michael_Jasny_0001.jpg,neutral
Michael_Jordan_0001.jpg,happiness
Michael_Jordan_0002.jpg,neutral
Michael_Jordan_0003.jpg,happiness
Michael_Jordan_0004.jpg,neutral
Michael_J_Fox_0001.jpg,neutral
Michael_J_Sheehan_0001.jpg,happiness
Michael_J_Sheehan_0002.jpg,neutral
Michael_Kahn_0001.jpg,neutral
Michael_Keaton_0001.jpg,neutral
Michael_Keaton_0002.jpg,neutral
Michael_Killeen_0001.jpg,happiness
Michael_Kirby_0001.jpg,neutral
Michael_Kors_0001.jpg,happiness
